Launch_ID,City,Store_ID,Planned_Launch_Date,Owner,Onboarding_Status,Tech_Setup_Status,Testing_Status,Inventory_Readiness,Staffing_Readiness,SOP_Checklist,Expected_Daily_Orders,Planned_Capacity,Readiness_%,Capacity_Utilization_%,Primary_Blocker,Launch_Status,Days_to_or_Past_Launch
LCH11353,Mumbai,ST936,2026-03-01,Ops-C,Complete,Pending,Passed,Ready,Ready,Complete,535,981,83,54.5,Tech Setup,Delayed,-142
LCH11354,Bengaluru,ST281,2026-01-27,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,621,393,83,158.0,Testing,Delayed,-175
LCH11355,Delhi NCR,ST645,2025-08-02,Ops-D,Complete,Complete,Pending,Ready,Ready,Complete,328,1035,83,31.7,Testing,Delayed,-353
LCH11356,Chennai,ST171,2025-03-29,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,599,1089,100,55.0,None,Go-Live Ready,-479
LCH11357,Pune,ST668,2026-02-05,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1413,337,100,419.3,Capacity,Go-Live Ready,-166
LCH11358,Delhi NCR,ST205,2025-02-15,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,964,1081,100,89.2,None,Go-Live Ready,-521
LCH11359,Kochi,ST300,2026-04-08,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1356,781,100,173.6,Capacity,Go-Live Ready,-104
LCH11360,Ahmedabad,ST201,2025-11-06,Ops-E,Complete,Complete,Passed,Pending,Ready,Complete,507,410,83,123.7,Inventory,Delayed,-257
LCH11361,Ahmedabad,ST868,2025-03-27,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,525,709,100,74.0,None,Go-Live Ready,-481
LCH11362,Delhi NCR,ST407,2025-04-02,Ops-A,Complete,Complete,Pending,Ready,Pending,Complete,851,1491,67,57.1,Testing,Delayed,-475
LCH11363,Pune,ST686,2025-08-30,Ops-D,Complete,Complete,Passed,Ready,Pending,Complete,987,696,83,141.8,Staffing,Delayed,-325
LCH11364,Ahmedabad,ST783,2025-01-02,Ops-D,Complete,Pending,Passed,Ready,Pending,Complete,687,1450,67,47.4,Tech Setup,Delayed,-565
LCH11365,Ahmedabad,ST477,2025-08-13,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,931,341,100,273.0,Capacity,Go-Live Ready,-342
LCH11366,Kochi,ST755,2025-04-26,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,231,340,100,67.9,None,Go-Live Ready,-451
LCH11367,Bengaluru,ST778,2025-04-13,Ops-B,Complete,Complete,Failed,Ready,Ready,Pending,1531,698,67,219.3,Testing,Delayed,-464
LCH11368,Pune,ST499,2025-07-13,Ops-B,Pending,Complete,Passed,Ready,Ready,Complete,334,481,83,69.4,Onboarding,Delayed,-373
LCH11369,Pune,ST873,2025-06-15,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,437,1043,100,41.9,None,Go-Live Ready,-401
LCH11370,Kolkata,ST321,2025-03-31,Ops-D,Complete,Complete,Passed,Ready,Ready,Pending,1235,1017,83,121.4,SOP,Delayed,-477
LCH11371,Kolkata,ST695,2025-05-02,Ops-B,Complete,Complete,Passed,Ready,Pending,Complete,1032,763,83,135.3,Staffing,Delayed,-445
LCH11372,Ahmedabad,ST282,2025-05-23,Ops-C,Pending,Complete,Passed,Ready,Ready,Complete,656,1373,83,47.8,Onboarding,Delayed,-424
LCH11373,Mumbai,ST407,2025-04-16,Ops-C,Complete,Pending,Passed,Ready,Ready,Complete,179,1469,83,12.2,Tech Setup,Delayed,-461
LCH11374,Kolkata,ST622,2026-03-04,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1085,597,100,181.7,Capacity,Go-Live Ready,-139
LCH11375,Ahmedabad,ST496,2025-11-01,Ops-E,Complete,Complete,Passed,Ready,Pending,Pending,180,444,67,40.5,Staffing,Delayed,-262
LCH11376,Jaipur,ST104,2025-11-13,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1466,315,100,465.4,Capacity,Go-Live Ready,-250
LCH11377,Hyderabad,ST963,2025-01-09,Ops-B,Pending,Pending,Passed,Ready,Ready,Complete,1346,1408,67,95.6,Onboarding,Delayed,-558
LCH11378,Hyderabad,ST948,2025-03-14,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1301,1375,83,94.6,Tech Setup,Delayed,-494
LCH11379,Pune,ST904,2025-12-25,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,235,406,100,57.9,None,Go-Live Ready,-208
LCH11380,Mumbai,ST381,2025-08-11,Ops-B,Pending,Complete,Passed,Ready,Ready,Complete,1488,518,83,287.3,Onboarding,Delayed,-344
LCH11381,Kochi,ST315,2026-02-20,Ops-B,Complete,Complete,Pending,Ready,Ready,Pending,177,1234,67,14.3,Testing,Delayed,-151
LCH11382,Bengaluru,ST710,2026-01-05,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,271,636,100,42.6,None,Go-Live Ready,-197
LCH11383,Kolkata,ST520,2025-09-21,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1424,1220,100,116.7,Capacity,Go-Live Ready,-303
LCH11384,Jaipur,ST201,2025-11-14,Ops-A,Pending,Complete,Passed,Ready,Ready,Complete,722,670,83,107.8,Onboarding,Delayed,-249
LCH11385,Ahmedabad,ST621,2025-03-25,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,552,1297,100,42.6,None,Go-Live Ready,-483
LCH11386,Mumbai,ST673,2025-11-14,Ops-E,Complete,Pending,Passed,Pending,Pending,Complete,832,1109,50,75.0,Tech Setup,Delayed,-249
LCH11387,Pune,ST409,2025-04-21,Ops-D,Complete,Pending,Pending,Pending,Pending,Complete,421,553,33,76.1,Tech Setup,Delayed,-456
LCH11388,Kolkata,ST758,2025-09-08,Ops-A,Complete,Complete,Pending,Ready,Ready,Complete,986,879,83,112.2,Testing,Delayed,-316
LCH11389,Mumbai,ST610,2026-01-18,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,262,935,83,28.0,Staffing,Delayed,-184
LCH11390,Kolkata,ST163,2025-01-07,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1567,1353,100,115.8,Capacity,Go-Live Ready,-560
LCH11391,Bengaluru,ST733,2026-04-04,Ops-C,Pending,Complete,Failed,Ready,Ready,Complete,168,484,67,34.7,Onboarding,Delayed,-108
LCH11392,Bengaluru,ST326,2025-03-25,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,754,773,100,97.5,None,Go-Live Ready,-483
LCH11393,Kochi,ST205,2025-07-27,Ops-A,Complete,Complete,Pending,Pending,Ready,Complete,614,1284,67,47.8,Testing,Delayed,-359
LCH11394,Hyderabad,ST872,2026-01-25,Ops-C,Complete,Complete,Passed,Pending,Ready,Complete,840,1283,83,65.5,Inventory,Delayed,-177
LCH11395,Chennai,ST961,2025-11-10,Ops-D,Complete,Complete,Passed,Pending,Ready,Complete,1160,1456,83,79.7,Inventory,Delayed,-253
LCH11396,Chennai,ST525,2025-01-22,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1364,801,100,170.3,Capacity,Go-Live Ready,-545
LCH11397,Kolkata,ST355,2026-02-14,Ops-E,Pending,Complete,Passed,Ready,Ready,Complete,1163,1173,83,99.1,Onboarding,Delayed,-157
LCH11398,Kochi,ST529,2026-05-30,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,312,1400,100,22.3,None,Go-Live Ready,-52
LCH11399,Chennai,ST534,2025-05-07,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,848,649,100,130.7,Capacity,Go-Live Ready,-440
LCH11400,Pune,ST307,2025-01-14,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,444,359,100,123.7,Capacity,Go-Live Ready,-553
LCH11401,Chennai,ST128,2025-01-12,Ops-E,Complete,Complete,Failed,Ready,Pending,Complete,728,1178,67,61.8,Testing,Delayed,-555
LCH11402,Delhi NCR,ST782,2025-03-28,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1246,764,100,163.1,Capacity,Go-Live Ready,-480
LCH11403,Ahmedabad,ST436,2026-06-08,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,850,610,83,139.3,Staffing,Delayed,-43
LCH11404,Kochi,ST688,2026-06-21,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1482,1414,100,104.8,Capacity,Go-Live Ready,-30
LCH11405,Pune,ST728,2025-10-28,Ops-C,Pending,Complete,Passed,Ready,Ready,Complete,451,1230,83,36.7,Onboarding,Delayed,-266
LCH11406,Mumbai,ST169,2025-08-31,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1481,1264,100,117.2,Capacity,Go-Live Ready,-324
LCH11407,Pune,ST966,2025-05-02,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,273,579,100,47.2,None,Go-Live Ready,-445
LCH11408,Hyderabad,ST846,2025-05-27,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,818,1010,100,81.0,None,Go-Live Ready,-420
LCH11409,Mumbai,ST613,2025-12-22,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1434,1266,100,113.3,Capacity,Go-Live Ready,-211
LCH11410,Jaipur,ST267,2025-11-05,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,344,1441,100,23.9,None,Go-Live Ready,-258
LCH11411,Ahmedabad,ST964,2025-10-15,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,991,994,83,99.7,SOP,Delayed,-279
LCH11412,Ahmedabad,ST830,2025-11-03,Ops-E,Pending,Complete,Passed,Ready,Ready,Complete,500,1209,83,41.4,Onboarding,Delayed,-260
LCH11413,Ahmedabad,ST885,2026-07-03,Ops-D,Complete,Complete,Pending,Ready,Ready,Pending,638,866,67,73.7,Testing,Delayed,-18
LCH11414,Ahmedabad,ST468,2025-12-18,Ops-B,Complete,Complete,Pending,Ready,Ready,Complete,349,570,83,61.2,Testing,Delayed,-215
LCH11415,Kolkata,ST351,2025-11-08,Ops-A,Complete,Complete,Failed,Pending,Ready,Complete,1033,1424,67,72.5,Testing,Delayed,-255
LCH11416,Ahmedabad,ST959,2025-02-28,Ops-D,Complete,Complete,Pending,Ready,Ready,Complete,657,1279,83,51.4,Testing,Delayed,-508
LCH11417,Ahmedabad,ST956,2025-02-04,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1047,1376,100,76.1,None,Go-Live Ready,-532
LCH11418,Ahmedabad,ST786,2026-03-21,Ops-E,Complete,Complete,Passed,Ready,Pending,Complete,595,1140,83,52.2,Staffing,Delayed,-122
LCH11419,Kochi,ST270,2025-04-03,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,229,1303,83,17.6,Staffing,Delayed,-474
LCH11420,Kolkata,ST858,2025-07-26,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,894,539,100,165.9,Capacity,Go-Live Ready,-360
LCH11421,Bengaluru,ST190,2025-12-19,Ops-A,Complete,Complete,Pending,Pending,Ready,Complete,847,660,67,128.3,Testing,Delayed,-214
LCH11422,Pune,ST661,2025-11-28,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,1080,1033,83,104.5,Testing,Delayed,-235
LCH11423,Pune,ST546,2025-06-08,Ops-B,Complete,Pending,Passed,Pending,Ready,Complete,803,1151,67,69.8,Tech Setup,Delayed,-408
LCH11424,Mumbai,ST394,2025-01-24,Ops-D,Complete,Complete,Passed,Ready,Pending,Complete,1051,1159,83,90.7,Staffing,Delayed,-543
LCH11425,Kochi,ST250,2026-02-08,Ops-A,Pending,Complete,Passed,Ready,Pending,Pending,421,1000,50,42.1,Onboarding,Delayed,-163
LCH11426,Delhi NCR,ST232,2026-05-31,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1516,1135,100,133.6,Capacity,Go-Live Ready,-51
LCH11427,Pune,ST533,2025-12-30,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,273,1122,100,24.3,None,Go-Live Ready,-203
LCH11428,Chennai,ST159,2026-01-17,Ops-B,Complete,Complete,Passed,Ready,Pending,Complete,1396,396,83,352.5,Staffing,Delayed,-185
LCH11429,Delhi NCR,ST936,2026-06-16,Ops-A,Complete,Complete,Failed,Ready,Ready,Complete,835,626,83,133.4,Testing,Delayed,-35
LCH11430,Ahmedabad,ST299,2025-06-01,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,801,372,100,215.3,Capacity,Go-Live Ready,-415
LCH11431,Ahmedabad,ST315,2026-02-24,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,446,1293,83,34.5,Testing,Delayed,-147
LCH11432,Kolkata,ST998,2025-09-07,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1292,1493,100,86.5,None,Go-Live Ready,-317
LCH11433,Delhi NCR,ST661,2025-04-27,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,936,1293,100,72.4,None,Go-Live Ready,-450
LCH11434,Chennai,ST572,2026-05-27,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1249,632,100,197.6,Capacity,Go-Live Ready,-55
LCH11435,Kolkata,ST844,2025-12-01,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,770,1480,83,52.0,Testing,Delayed,-232
LCH11436,Mumbai,ST347,2026-02-22,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1122,757,100,148.2,Capacity,Go-Live Ready,-149
LCH11437,Delhi NCR,ST482,2025-10-22,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,1030,1033,83,99.7,Testing,Delayed,-272
LCH11438,Kochi,ST339,2026-01-06,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1431,1175,83,121.8,Tech Setup,Delayed,-196
LCH11439,Ahmedabad,ST467,2025-07-05,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,500,1157,100,43.2,None,Go-Live Ready,-381
LCH11440,Ahmedabad,ST268,2025-09-03,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,1450,398,83,364.3,SOP,Delayed,-321
LCH11441,Hyderabad,ST660,2025-09-25,Ops-B,Complete,Complete,Passed,Pending,Pending,Complete,404,1031,67,39.2,Inventory,Delayed,-299
LCH11442,Kolkata,ST151,2025-08-25,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1437,1224,100,117.4,Capacity,Go-Live Ready,-330
LCH11443,Bengaluru,ST911,2026-06-14,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,828,543,100,152.5,Capacity,Go-Live Ready,-37
LCH11444,Bengaluru,ST710,2025-01-21,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,178,961,83,18.5,Staffing,Delayed,-546
LCH11445,Kolkata,ST828,2026-06-04,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,616,1305,83,47.2,SOP,Delayed,-47
LCH11446,Kochi,ST789,2025-04-10,Ops-C,Complete,Complete,Pending,Ready,Ready,Pending,1208,666,67,181.4,Testing,Delayed,-467
LCH11447,Jaipur,ST480,2026-04-23,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,898,1478,100,60.8,None,Go-Live Ready,-89
LCH11448,Kolkata,ST574,2025-10-25,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,1467,798,83,183.8,Testing,Delayed,-269
LCH11449,Kochi,ST180,2026-06-10,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,751,412,100,182.3,Capacity,Go-Live Ready,-41
LCH11450,Mumbai,ST797,2025-11-30,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1376,1244,100,110.6,Capacity,Go-Live Ready,-233
LCH11451,Ahmedabad,ST467,2025-01-02,Ops-E,Complete,Complete,Passed,Ready,Pending,Pending,889,1347,67,66.0,Staffing,Delayed,-565
LCH11452,Chennai,ST561,2026-01-10,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1080,582,100,185.6,Capacity,Go-Live Ready,-192
LCH11453,Jaipur,ST639,2025-10-20,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1241,700,100,177.3,Capacity,Go-Live Ready,-274
LCH11454,Delhi NCR,ST552,2025-11-14,Ops-E,Complete,Pending,Passed,Ready,Ready,Complete,280,867,83,32.3,Tech Setup,Delayed,-249
LCH11455,Jaipur,ST564,2026-05-17,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,260,1377,100,18.9,None,Go-Live Ready,-65
LCH11456,Chennai,ST578,2026-01-16,Ops-E,Complete,Complete,Passed,Ready,Pending,Pending,673,1013,67,66.4,Staffing,Delayed,-186
LCH11457,Hyderabad,ST520,2025-01-14,Ops-D,Complete,Complete,Passed,Pending,Ready,Complete,1461,721,83,202.6,Inventory,Delayed,-553
LCH11458,Ahmedabad,ST807,2026-05-19,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,836,1148,100,72.8,None,Go-Live Ready,-63
LCH11459,Bengaluru,ST314,2025-08-19,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,980,774,100,126.6,Capacity,Go-Live Ready,-336
LCH11460,Kochi,ST469,2025-03-25,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,815,704,83,115.8,Testing,Delayed,-483
LCH11461,Kolkata,ST954,2025-05-10,Ops-A,Pending,Complete,Passed,Ready,Pending,Complete,1216,335,67,363.0,Onboarding,Delayed,-437
LCH11462,Kolkata,ST214,2025-05-25,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,1024,657,83,155.9,SOP,Delayed,-422
LCH11463,Bengaluru,ST854,2025-01-28,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,1467,857,83,171.2,SOP,Delayed,-539
LCH11464,Jaipur,ST603,2025-03-07,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,434,1367,100,31.7,None,Go-Live Ready,-501
LCH11465,Ahmedabad,ST736,2025-06-12,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,972,619,100,157.0,Capacity,Go-Live Ready,-404
LCH11466,Pune,ST917,2025-08-17,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,713,1037,100,68.8,None,Go-Live Ready,-338
LCH11467,Kochi,ST688,2025-09-18,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,168,957,83,17.6,Testing,Delayed,-306
LCH11468,Mumbai,ST411,2026-03-25,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,696,771,100,90.3,None,Go-Live Ready,-118
LCH11469,Chennai,ST569,2026-02-28,Ops-E,Complete,Complete,Passed,Pending,Ready,Complete,197,824,83,23.9,Inventory,Delayed,-143
LCH11470,Jaipur,ST924,2026-04-05,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,368,324,100,113.6,Capacity,Go-Live Ready,-107
LCH11471,Delhi NCR,ST808,2025-10-28,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,915,939,83,97.4,Staffing,Delayed,-266
LCH11472,Hyderabad,ST963,2025-10-30,Ops-C,Complete,Pending,Passed,Pending,Ready,Complete,1361,1480,67,92.0,Tech Setup,Delayed,-264
LCH11473,Kolkata,ST144,2025-10-14,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,180,1175,100,15.3,None,Go-Live Ready,-280
LCH11474,Jaipur,ST515,2026-01-30,Ops-A,Pending,Complete,Passed,Ready,Pending,Complete,408,473,67,86.3,Onboarding,Delayed,-172
LCH11475,Hyderabad,ST798,2025-01-10,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1517,485,100,312.8,Capacity,Go-Live Ready,-557
LCH11476,Chennai,ST955,2025-09-27,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,457,1300,100,35.2,None,Go-Live Ready,-297
LCH11477,Kolkata,ST346,2025-12-27,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,1244,827,83,150.4,SOP,Delayed,-206
LCH11478,Kolkata,ST184,2025-09-14,Ops-C,Pending,Complete,Passed,Ready,Ready,Complete,456,1271,83,35.9,Onboarding,Delayed,-310
LCH11479,Pune,ST307,2025-05-13,Ops-A,Complete,Complete,Passed,Pending,Ready,Complete,717,983,83,72.9,Inventory,Delayed,-434
LCH11480,Jaipur,ST251,2025-10-03,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1272,485,100,262.3,Capacity,Go-Live Ready,-291
LCH11481,Ahmedabad,ST768,2026-05-28,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,170,874,100,19.5,None,Go-Live Ready,-54
LCH11482,Bengaluru,ST628,2025-11-09,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,1179,608,83,193.9,Staffing,Delayed,-254
LCH11483,Bengaluru,ST265,2025-10-11,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,380,837,83,45.4,Tech Setup,Delayed,-283
LCH11484,Mumbai,ST245,2025-05-01,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,231,1157,83,20.0,Tech Setup,Delayed,-446
LCH11485,Delhi NCR,ST137,2025-04-17,Ops-A,Complete,Complete,Passed,Pending,Ready,Complete,1107,492,83,225.0,Inventory,Delayed,-460
LCH11486,Hyderabad,ST433,2025-07-23,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,366,1486,100,24.6,None,Go-Live Ready,-363
LCH11487,Jaipur,ST503,2025-06-14,Ops-C,Complete,Complete,Passed,Pending,Ready,Complete,484,352,83,137.5,Inventory,Delayed,-402
LCH11488,Kochi,ST514,2025-11-01,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,708,774,83,91.5,Staffing,Delayed,-262
LCH11489,Delhi NCR,ST145,2026-05-12,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1013,473,100,214.2,Capacity,Go-Live Ready,-70
LCH11490,Pune,ST502,2025-06-05,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1023,999,83,102.4,Tech Setup,Delayed,-411
LCH11491,Kolkata,ST306,2026-01-02,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,902,689,83,130.9,Tech Setup,Delayed,-200
LCH11492,Ahmedabad,ST162,2025-09-08,Ops-A,Complete,Complete,Passed,Pending,Ready,Complete,743,756,83,98.3,Inventory,Delayed,-316
LCH11493,Jaipur,ST520,2025-11-30,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,853,1352,100,63.1,None,Go-Live Ready,-233
LCH11494,Delhi NCR,ST968,2026-05-26,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1074,421,100,255.1,Capacity,Go-Live Ready,-56
LCH11495,Delhi NCR,ST568,2025-10-20,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,702,717,83,97.9,Staffing,Delayed,-274
LCH11496,Ahmedabad,ST920,2025-01-20,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,932,458,100,203.5,Capacity,Go-Live Ready,-547
LCH11497,Mumbai,ST119,2025-10-09,Ops-B,Complete,Complete,Passed,Ready,Pending,Complete,236,897,83,26.3,Staffing,Delayed,-285
LCH11498,Hyderabad,ST465,2025-01-01,Ops-D,Complete,Complete,Pending,Ready,Pending,Pending,662,815,50,81.2,Testing,Delayed,-566
LCH11499,Hyderabad,ST400,2025-04-29,Ops-E,Complete,Complete,Passed,Ready,Pending,Pending,1133,1325,67,85.5,Staffing,Delayed,-448
LCH11500,Delhi NCR,ST107,2025-02-04,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1158,1402,83,82.6,Tech Setup,Delayed,-532
LCH11501,Chennai,ST861,2025-07-17,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,736,958,83,76.8,Staffing,Delayed,-369
LCH11502,Delhi NCR,ST528,2026-04-30,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,647,977,100,66.2,None,Go-Live Ready,-82
LCH11503,Delhi NCR,ST217,2025-02-28,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1056,614,100,172.0,Capacity,Go-Live Ready,-508
LCH11504,Ahmedabad,ST680,2025-06-10,Ops-A,Complete,Complete,Failed,Ready,Ready,Complete,1105,627,83,176.2,Testing,Delayed,-406
LCH11505,Kolkata,ST607,2025-07-25,Ops-C,Pending,Complete,Pending,Ready,Pending,Complete,892,575,50,155.1,Onboarding,Delayed,-361
LCH11506,Ahmedabad,ST646,2025-01-12,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,598,1015,100,58.9,None,Go-Live Ready,-555
LCH11507,Jaipur,ST806,2026-05-05,Ops-B,Complete,Pending,Passed,Ready,Ready,Complete,737,751,83,98.1,Tech Setup,Delayed,-77
LCH11508,Delhi NCR,ST425,2025-10-03,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,409,785,100,52.1,None,Go-Live Ready,-291
LCH11509,Hyderabad,ST155,2025-08-30,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1373,1430,100,96.0,None,Go-Live Ready,-325
LCH11510,Kochi,ST878,2025-08-04,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,612,866,100,70.7,None,Go-Live Ready,-351
LCH11511,Hyderabad,ST142,2025-09-08,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,243,545,100,44.6,None,Go-Live Ready,-316
LCH11512,Bengaluru,ST397,2025-05-06,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1170,1234,100,94.8,None,Go-Live Ready,-441
LCH11513,Mumbai,ST331,2025-08-05,Ops-A,Complete,Pending,Passed,Ready,Pending,Pending,1525,1188,50,128.4,Tech Setup,Delayed,-350
LCH11514,Pune,ST553,2025-11-02,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1281,463,100,276.7,Capacity,Go-Live Ready,-261
LCH11515,Jaipur,ST990,2025-07-04,Ops-C,Complete,Complete,Failed,Ready,Pending,Pending,504,826,50,61.0,Testing,Delayed,-382
LCH11516,Jaipur,ST494,2025-02-08,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,618,300,100,206.0,Capacity,Go-Live Ready,-528
LCH11517,Mumbai,ST622,2025-08-11,Ops-E,Pending,Complete,Failed,Ready,Ready,Complete,244,1162,67,21.0,Onboarding,Delayed,-344
LCH11518,Kochi,ST458,2025-07-03,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1017,436,100,233.3,Capacity,Go-Live Ready,-383
LCH11519,Pune,ST544,2026-05-10,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,240,450,100,53.3,None,Go-Live Ready,-72
LCH11520,Kolkata,ST228,2026-03-03,Ops-C,Complete,Complete,Passed,Pending,Ready,Complete,1217,1303,83,93.4,Inventory,Delayed,-140
LCH11521,Delhi NCR,ST791,2025-06-27,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1104,1341,100,82.3,None,Go-Live Ready,-389
LCH11522,Pune,ST505,2026-03-04,Ops-B,Complete,Pending,Passed,Ready,Ready,Complete,533,1428,83,37.3,Tech Setup,Delayed,-139
LCH11523,Kochi,ST492,2025-10-21,Ops-A,Complete,Complete,Pending,Ready,Ready,Complete,172,1298,83,13.3,Testing,Delayed,-273
LCH11524,Chennai,ST293,2025-05-31,Ops-B,Complete,Pending,Failed,Ready,Ready,Complete,172,997,67,17.3,Tech Setup,Delayed,-416
LCH11525,Bengaluru,ST704,2026-01-19,Ops-A,Pending,Complete,Passed,Ready,Ready,Complete,1407,1388,83,101.4,Onboarding,Delayed,-183
LCH11526,Pune,ST981,2025-11-04,Ops-B,Complete,Pending,Passed,Ready,Ready,Complete,460,632,83,72.8,Tech Setup,Delayed,-259
LCH11527,Pune,ST843,2025-12-02,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1590,671,100,237.0,Capacity,Go-Live Ready,-231
LCH11528,Bengaluru,ST178,2026-01-10,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1506,880,100,171.1,Capacity,Go-Live Ready,-192
